play_id,title,group_id,page_count,scene_count,speech_count,character_rows,role_coverage,hangdang_coverage,edge_count,density,max_edge_weight,top_character,suspicious_name_count,suspicious_name_examples,flags
02006031,五庄观,02000000,5,5,91,7,0.142857,0.142857,15,0.714286,38,唐僧,0,,
02006032,五庄观,02000000,5,3,96,9,0.111111,0.111111,24,0.666667,58,镇元子,1,众人:generic_speaker,suspicious_character_names
02006033,闻仁驱邪,02000000,3,3,47,6,0.5,0.5,9,0.6,32,爰爰道人,0,,
02006034,邪魔侵正,02000000,6,4,103,11,0.454545,0.454545,28,0.509091,32,唐僧,0,,
02006035,花魔寨,02000000,5,2,108,4,0.5,0.5,6,1.0,157,猪悟能,0,,
02006036,救儒逃洞,02000000,4,4,54,8,0.25,0.25,18,0.642857,32,猪悟能,0,,
02006037,法场明冤,02000000,3,3,40,6,0.166667,0.166667,10,0.666667,45,孙悟空,0,,
02006038,莲花洞,02000000,8,12,134,16,0.0625,0.0625,78,0.65,25,孙悟空,0,,
02006043,九节山,02000000,11,13,190,28,0.071429,0.071429,144,0.380952,44,孙悟空,0,,
02006044,五凤楼,02000000,3,2,80,5,0.4,0.4,6,0.6,55,纪申,0,,
02006045,五凤楼,02000000,4,3,77,10,0.3,0.3,33,0.733333,34,薛强,0,,
02006046,五凤楼,02000000,4,2,71,8,0.375,0.375,28,1.0,25,李敬犹,0,,
02006047,五凤楼,02000000,3,1,54,7,0.285714,0.142857,21,1.0,29,武则天,0,,single_scene
02006048,五凤楼,02000000,2,3,22,7,0.285714,0.142857,6,0.285714,23,李敬犹,0,,
02006049,五凤楼,02000000,2,1,27,7,0.428571,0.428571,21,1.0,17,武三思,0,,single_scene
02006052,黄草山,02000000,4,3,83,7,0.142857,0.142857,18,0.857143,30,马赞,0,,
02006056,醉写,02000000,9,4,226,13,0.461538,0.230769,48,0.615385,58,李白,0,,
02006059,骂门,02000000,4,2,70,5,1.0,0.6,10,1.0,59,李白,0,,
02006060,战国进表,02000000,4,3,36,8,0.625,0.375,13,0.464286,17,李子忠,0,,
02006062,渡银河,02000000,3,2,43,4,0.5,0.5,6,1.0,45,杨玉环,0,,
02006064,贵寿图,02000000,11,13,142,18,0.555556,0.5,23,0.150327,52,郭子仪,0,,
02006069,祥梅寺,02000000,4,4,59,5,0.4,0.4,6,0.6,76,变律,0,,
02006073,太平桥,02000000,5,5,78,8,0.75,0.625,13,0.464286,59,李存孝,0,,
02006074,太平桥,02000000,5,7,75,10,0.8,0.7,19,0.422222,34,李克用,0,,
02007023,翠凤楼,02000000,9,13,227,19,0.210526,0.210526,94,0.549708,57,鲍自安,1,众人:generic_speaker,suspicious_character_names
02007027,廉锦枫,02000000,11,11,282,14,0.285714,0.285714,51,0.56044,70,唐敖,0,,
02007028,目莲记,02000000,6,2,60,4,1.0,0.5,6,1.0,63,刘青提,0,,
02007029,目莲记,02000000,4,2,42,5,1.0,0.6,10,1.0,35,罗卜,0,,
02007030,目莲记,02000000,3,1,67,6,0.166667,0.166667,15,1.0,87,大瘟神,0,,single_scene
02007031,目莲记,02000000,5,2,79,5,0.6,0.6,8,0.8,47,刘青提,0,,
02007032,目莲记,02000000,3,1,37,5,0.6,0.4,10,1.0,25,平等王,0,,single_scene
02007033,目莲记,02000000,8,4,127,5,0.4,0.4,10,1.0,177,妇人,0,,
02008004,战潼台,02000000,8,15,179,18,0.611111,0.5,58,0.379085,43,徐大人,0,,
02008006,北汉王,02000000,22,22,628,30,0.133333,0.133333,113,0.25977,256,刘承佑,0,,
02008007,双尽忠,02000000,6,5,140,12,0.25,0.166667,26,0.393939,55,石美容,0,,
02008008,双尽忠,02000000,5,2,128,6,0.5,0.5,9,0.6,175,李广,0,,
02008009,双尽忠,02000000,8,8,170,15,0.466667,0.4,40,0.380952,90,李广,0,,
02008010,双尽忠,02000000,5,8,74,14,0.642857,0.571429,23,0.252747,22,刘员外,0,,
02008011,双尽忠,02000000,4,3,108,7,0.571429,0.571429,21,1.0,40,李刚,0,,
02008012,双尽忠,02000000,9,7,315,18,0.666667,0.388889,75,0.490196,220,袁文敬,0,,
02008013,破华州,02000000,10,16,181,20,0.1,0.05,52,0.273684,59,雷冲,0,,
02008016,因果报,02000000,12,13,263,35,0.114286,0.114286,116,0.194958,50,梁武帝,1,众人:generic_speaker,suspicious_character_names
02008017,梅花妆,02000000,11,12,254,16,0.1875,0.1875,59,0.491667,96,宗悫,0,,
02008018,鹞子观星,02000000,2,1,5,2,0.5,0.5,1,1.0,9,高行周,0,,single_scene;low_speech_count
02008019,挂印,02000000,4,1,68,8,0.875,0.5,28,1.0,49,高行周,0,,single_scene
02008021,打龙篷,02000000,9,1,238,6,0.666667,0.666667,15,1.0,201,郑恩,0,,single_scene
02008022,四红图,02000000,7,8,165,12,0.166667,0.166667,37,0.560606,62,刘化王,0,,
02008023,泗水关,02000000,7,8,109,10,0.4,0.4,22,0.488889,69,杨滚,0,,
02008026,洒金桥,02000000,3,2,16,2,1.0,1.0,1,1.0,29,苗训,0,,low_speech_count
02008027,输华山,02000000,5,1,157,3,0.666667,0.333333,3,1.0,293,陈抟,0,,single_scene
02008036,下南唐,02000000,8,7,154,11,0.545455,0.545455,20,0.363636,63,刘金定,0,,
02008040,五台山,02000000,4,1,59,7,0.571429,0.285714,21,1.0,53,杨继业,0,,single_scene
02008043,瓦桥关,02000000,19,1,314,22,0.272727,0.272727,231,1.0,45,孟良,0,,single_scene
02008044,百箭会,02000000,6,2,143,12,0.333333,0.333333,42,0.636364,66,赵德芳,0,,
02008048,三岔口,02000000,5,7,143,9,0.555556,0.555556,16,0.444444,78,解子,0,,
02008052,九龙峪,02000000,8,8,182,18,0.277778,0.277778,65,0.424837,59,詹重阳,0,,
02008054,双挂印,02000000,10,6,276,14,0.5,0.5,41,0.450549,131,穆桂英,0,,
02008056,八盘山,02000000,17,17,446,39,0.153846,0.153846,205,0.276653,95,萧太后,0,,
02008060,双沙河,02000000,7,6,141,9,0.555556,0.444444,15,0.416667,60,杨仙童,0,,
02008061,双沙河,02000000,4,6,111,7,0.857143,0.857143,10,0.47619,79,杨仙童,0,,
02009020,路遥知马力,02000000,22,27,670,26,0.115385,0.115385,86,0.264615,222,路遥,0,,
02009026,林冲夜奔,02000000,2,1,6,2,0.5,0.5,1,1.0,5,林冲,0,,single_scene;low_speech_count
02009029,灵官殿,02000000,5,3,129,4,1.0,0.5,4,0.666667,165,刘唐,0,,
02009035,快活林,02000000,5,2,184,7,0.285714,0.285714,15,0.714286,111,陆怀,0,,
02009040,红桃山,02000000,3,11,53,14,0.214286,0.142857,13,0.142857,16,林冲,0,,
02009041,百花庄,02000000,9,9,178,18,0.333333,0.333333,59,0.385621,55,院子,1,众人:generic_speaker,suspicious_character_names
02010002,夺锦标,02000000,23,1,3,6,0.833333,0.666667,1,0.066667,5,宋江,0,,single_scene;low_speech_count;possible_parse_issue
02010003,扈家庄,02000000,9,12,111,18,0.222222,0.111111,77,0.503268,27,扈三娘,1,众人:generic_speaker,suspicious_character_names
02010009,龙虎玉,02000000,9,9,202,38,0.052632,0.052632,329,0.467994,37,柴进,1,众人:generic_speaker,suspicious_character_names
02010010,擒方腊,02000000,9,14,165,22,0.136364,0.136364,77,0.333333,23,宋江,1,众人:generic_speaker,suspicious_character_names
02010016,娘子军,02000000,5,9,72,17,0.235294,0.235294,58,0.426471,19,韩世忠,1,众人:generic_speaker,suspicious_character_names
02010018,雄州关,02000000,6,11,117,12,0.333333,0.333333,27,0.409091,39,韩世忠,0,,
02010024,洞庭湖,02000000,17,20,440,30,0.233333,0.233333,157,0.36092,64,岳飞,0,,
02010032,狮吼记,02000000,22,1,672,14,0.571429,0.428571,91,1.0,391,陈慥,0,,single_scene
02010034,大悲楼,02000000,12,18,205,34,0.205882,0.205882,100,0.178253,27,华云龙,0,,
02010037,鬼辩,02000000,3,1,22,4,0.5,0.5,6,1.0,19,贾似道,1,众人:generic_speaker,single_scene;suspicious_character_names
02011012,采石矶,02000000,6,3,121,11,0.636364,0.454545,41,0.745455,24,众士卒,1,众人:generic_speaker,suspicious_character_names
02011021,飞坡岛,02000000,5,9,96,16,0.0625,0.0,32,0.266667,44,济小塘,0,,
02011040,宁武关,02000000,6,4,94,8,0.625,0.625,28,1.0,51,周遇吉,0,,
02011041,宁武关,02000000,6,4,28,8,0.875,0.75,6,0.214286,24,一支虎,0,,
02011047,刺虎,02000000,4,2,69,4,0.5,0.5,6,1.0,87,费贞娥,0,,
02011049,玉堂春,02000000,24,28,618,25,0.12,0.12,92,0.306667,131,苏三,0,,
02012001,忠义图,02000000,19,27,447,19,0.684211,0.684211,77,0.450292,110,欧阳山,0,,
02012002,忠义图,02000000,23,33,456,38,0.552632,0.552632,116,0.165007,59,方昆,0,,
02012003,常云观,02000000,11,14,220,28,0.464286,0.464286,102,0.269841,44,庞德,0,,
02012004,贺兰山,02000000,13,19,205,42,0.642857,0.642857,155,0.180023,39,白起戈,0,,
02012005,武文华,02000000,11,13,225,29,0.137931,0.137931,74,0.182266,47,万君兆,0,,
02012007,九龙杯,02000000,4,7,49,9,0.111111,0.111111,21,0.583333,29,大太监,0,,
02012008,九龙杯,02000000,5,6,75,6,0.166667,0.166667,10,0.666667,80,杨香武,0,,
02012009,九龙杯,02000000,6,6,76,9,0.111111,0.111111,17,0.472222,54,计全,0,,
02012010,九龙杯,02000000,5,2,71,8,0.25,0.25,28,1.0,38,彭朋,0,,
02012011,九龙杯,02000000,3,3,34,9,0.222222,0.222222,22,0.611111,23,梁九公,0,,
02012012,九龙杯,02000000,6,4,119,12,0.583333,0.583333,26,0.393939,72,杨香武,0,,
02012013,丁彪投宿,02000000,7,3,120,12,0.083333,0.083333,46,0.69697,39,万君兆,0,,
02012020,莲花湖,02000000,19,18,474,36,0.388889,0.388889,149,0.236508,86,胜英,0,,
02012024,霸王庄,02000000,13,17,323,23,0.304348,0.217391,75,0.296443,75,黄隆基,0,,
02012033,五里碑,02000000,9,16,183,16,0.1875,0.1875,36,0.3,43,霍炳,0,,
02012034,东昌府,02000000,11,9,247,19,0.157895,0.157895,70,0.409357,73,施世纶,0,,
02012035,东昌府,02000000,9,11,184,16,0.4375,0.4375,51,0.425,68,黄天霸,0,,
02012036,东昌府,02000000,25,28,615,36,0.138889,0.138889,183,0.290476,85,施世纶,1,众人:generic_speaker,suspicious_character_names
02012037,弓砚缘,02000000,11,12,247,23,0.130435,0.130435,100,0.395257,46,何玉凤,0,,
02012038,弓砚缘,02000000,4,4,59,5,0.6,0.6,7,0.7,41,华忠,0,,
02012039,弓砚缘,02000000,11,11,278,9,0.444444,0.444444,29,0.805556,140,安骥,1,众人:generic_speaker,suspicious_character_names
02012041,弓砚缘,02000000,5,11,98,18,0.111111,0.111111,44,0.287582,27,周德胜,0,,
02012042,弓砚缘,02000000,5,6,99,7,0.285714,0.285714,15,0.714286,41,纪献唐,0,,
02012043,弓砚缘,02000000,11,10,273,12,0.25,0.25,37,0.560606,129,安学海,0,,
02012044,弓砚缘,02000000,7,3,126,14,0.214286,0.214286,61,0.67033,56,邓九公,0,,
02012045,弓砚缘,02000000,6,8,116,14,0.428571,0.428571,34,0.373626,38,安学海,0,,
02012046,弓砚缘,02000000,9,12,197,24,0.25,0.25,68,0.246377,50,安骥,0,,
03001001,米注山,03000000,10,11,183,16,0.25,0.25,37,0.308333,92,斗越椒,0,,
03001002,平陆浑,03000000,8,9,138,13,0.076923,0.076923,55,0.705128,46,陆浑,0,,
03001003,清河桥,03000000,11,14,208,19,0.157895,0.157895,72,0.421053,63,斗越椒,0,,
03001004,摘缨会,03000000,12,11,191,22,0.227273,0.227273,95,0.411255,36,楚庄王,0,,
03001005,荥阳关,03000000,9,15,122,16,0.1875,0.1875,45,0.375,22,楚庄王,0,,
03001006,连环阵,03000000,9,15,143,16,0.125,0.125,36,0.3,40,养由基,0,,
03002001,一匹布,03000000,21,4,805,18,0.277778,0.277778,72,0.470588,505,张古董,1,众人:generic_speaker,suspicious_character_names
03002002,小上坟,03000000,5,2,108,4,0.5,0.5,6,1.0,165,刘禄景,0,,
03002003,荷珠配,03000000,13,3,468,8,0.625,0.625,28,1.0,324,赵旺,0,,
03002004,打刀,03000000,15,1,679,3,1.0,1.0,3,1.0,1155,吴衍能,0,,single_scene
03002005,一两漆,03000000,5,1,144,4,1.0,1.0,6,1.0,113,普胡子,0,,single_scene
03003001,双尽忠,03000000,26,29,538,34,0.088235,0.088235,143,0.254902,169,李广,0,,
03003002,李广催贡,03000000,5,4,57,9,0.111111,0.111111,24,0.666667,45,辽太,1,众人:generic_speaker,suspicious_character_names
03003003,庆阳图,03000000,10,11,256,15,0.4,0.4,53,0.504762,53,赧王,0,,
03003004,锁五龙,03000000,4,2,59,9,0.666667,0.666667,29,0.805556,53,单雄信,0,,
03003005,黑风帕,03000000,10,6,269,8,0.75,0.75,15,0.535714,147,高旺,0,,
03004001,别宫祭江,03000000,4,4,60,6,0.333333,0.333333,7,0.466667,55,孙尚香,0,,
03004002,胭脂虎,03000000,17,8,545,18,0.222222,0.222222,99,0.647059,131,石中玉,0,,
03004003,官庄堡,03000000,22,21,539,31,0.193548,0.193548,137,0.294624,94,曹正邦,0,,
03004004,南天门,03000000,7,3,176,14,0.357143,0.357143,59,0.648352,150,曹福,0,,
03005001,合欢图,03000000,54,42,1315,47,0.12766,0.12766,223,0.20629,197,王濬,0,,
03006001,武昭关,03000000,3,3,37,4,0.5,0.5,6,1.0,61,伍员,0,,
03006002,夺小沛,03000000,9,4,254,12,0.416667,0.416667,52,0.787879,126,刘备,0,,
03006003,白门楼,03000000,8,7,148,19,0.315789,0.315789,99,0.578947,37,曹操,0,,
03006005,叔宝表功,03000000,5,1,86,3,0.666667,0.0,3,1.0,163,李渊,0,,single_scene
03006006,打登州,03000000,14,11,359,19,0.473684,0.473684,73,0.426901,107,秦琼,0,,
03006007,锤换带,03000000,7,8,116,11,0.363636,0.363636,29,0.527273,63,杨滚,0,,
03007002,纪母骂刘邦,03000000,7,3,100,11,0.181818,0.181818,41,0.745455,44,随何,0,,
03007003,舌辩封侯,03000000,8,3,130,12,0.166667,0.166667,50,0.757576,81,蒯彻,0,,
03007004,甘宁百骑劫魏营,03000000,11,23,212,25,0.08,0.08,76,0.253333,41,曹操,0,,
03007005,十道本,03000000,10,7,185,14,0.785714,0.642857,46,0.505495,116,李渊,0,,
03007006,选元戎,03000000,13,7,290,16,0.1875,0.1875,79,0.658333,170,程咬金,0,,
03008001,风雪夺昆仑,03000000,22,26,549,38,0.078947,0.078947,137,0.194879,73,狄青,0,,
03008002,珍珠烈火旗,03000000,20,34,496,26,0.115385,0.115385,112,0.344615,216,双阳公主,0,,
03008003,反延安,03000000,16,12,416,31,0.096774,0.096774,146,0.313978,177,双阳公主,1,众人:generic_speaker,suspicious_character_names
03008004,通海沟,03000000,12,10,303,19,0.105263,0.105263,58,0.339181,159,刘庆,1,众人:generic_speaker,suspicious_character_names
03009001,黄一刀,03000000,9,11,273,17,0.411765,0.352941,44,0.323529,133,姚刚,0,,
03009002,耒阳县,03000000,8,6,159,15,0.4,0.4,45,0.428571,34,庞统,0,,
03009003,千秋岭,03000000,9,7,211,9,0.555556,0.555556,28,0.777778,95,尉迟恭,0,,
03009004,取帅印,03000000,14,8,268,9,0.444444,0.444444,26,0.722222,96,程咬金,0,,
03011003,浣花溪,03000000,25,11,679,23,0.130435,0.130435,156,0.616601,178,崔宁,0,,
03012001,望儿楼,03000000,3,2,28,4,0.5,0.5,6,1.0,14,窦太真,0,,
03012002,背楼,03000000,5,3,89,12,0.25,0.25,46,0.69697,30,李渊,0,,
03012003,乾坤福寿镜,03000000,53,37,1390,53,0.169811,0.169811,224,0.162554,293,寿春,0,,
03013001,渭水河,03000000,6,5,127,13,0.153846,0.153846,45,0.576923,68,姬昌,0,,
03013002,查关,03000000,7,3,205,4,0.75,0.75,5,0.833333,294,苏利燕,0,,
03013003,百寿图,03000000,7,4,158,6,0.666667,0.666667,9,0.6,127,北斗星,0,,
03013005,反五侯,03000000,8,11,164,14,0.214286,0.214286,23,0.252747,54,李存孝,0,,
03013006,五龙斗,03000000,7,6,105,11,0.363636,0.181818,31,0.563636,36,李克用,0,,
03013007,高平关,03000000,8,3,155,6,0.666667,0.666667,13,0.866667,175,高行周,0,,
03013008,打窦瑶,03000000,10,9,192,13,0.307692,0.307692,47,0.602564,53,郑子明,0,,
03014001,芦花记,03000000,6,1,111,6,0.333333,0.333333,15,1.0,73,闵父,0,,single_scene
03014002,芦花河,03000000,18,24,353,16,0.375,0.375,47,0.391667,163,樊梨花,0,,
03014003,得意缘,03000000,30,17,1003,30,0.266667,0.266667,163,0.374713,869,狄云鸾,0,,
03016001,大回朝,03000000,4,2,78,6,0.166667,0.166667,12,0.8,69,闻仲,0,,
03016002,双带箭,03000000,17,13,305,15,0.333333,0.333333,42,0.4,239,李密,0,,
03016003,下河东,03000000,9,15,230,17,0.352941,0.352941,41,0.301471,120,欧阳方,0,,
03016004,白龙关,03000000,15,17,289,29,0.137931,0.137931,83,0.204433,78,赵匡胤,0,,
03016005,赛太岁,03000000,21,8,589,17,0.294118,0.294118,79,0.580882,296,李七,1,众人:generic_speaker,suspicious_character_names
03017001,反西凉,03000000,9,17,213,15,0.266667,0.266667,46,0.438095,37,曹操,0,,
03017002,战渭南,03000000,12,7,237,21,0.142857,0.142857,121,0.57619,68,曹操,0,,
03017003,战冀州,03000000,17,13,381,30,0.033333,0.033333,148,0.34023,50,马超,0,,
03017004,赚历城,03000000,9,14,148,16,0.0625,0.0625,45,0.375,42,马超,0,,
03017005,葭萌关,03000000,20,10,462,32,0.1875,0.1875,154,0.310484,82,马超,0,,
03018001,登台笑客,03000000,16,19,343,21,0.142857,0.142857,79,0.37619,86,郤克,1,众人:generic_speaker,suspicious_character_names
03018002,海潮珠,03000000,18,24,419,24,0.125,0.125,89,0.322464,131,齐庄公,0,,
03019001,打瓜园,03000000,10,6,330,14,0.214286,0.214286,73,0.802198,139,郑子明,0,,
03019002,扈家庄,03000000,6,11,79,14,0.071429,0.071429,39,0.428571,27,扈三娘,0,,
03019003,金猛关,03000000,17,21,454,19,0.578947,0.578947,90,0.526316,119,焦玉,0,,
03019004,取金陵,03000000,12,17,246,24,0.125,0.125,91,0.32971,39,徐达,0,,
03019005,夺太仓,03000000,12,18,190,22,0.136364,0.136364,90,0.38961,34,张虬,0,,
03020001,孟母三迁,03000000,4,3,42,3,0.666667,0.666667,2,0.666667,46,孟轲,0,,
03020002,游湖阴配,03000000,12,19,237,17,0.176471,0.176471,43,0.316176,76,裴玉莲,0,,
03021001,花园赠金,03000000,3,1,55,3,0.666667,0.666667,3,1.0,39,王宝钏,0,,single_scene
03021002,彩楼配,03000000,2,2,35,8,0.375,0.375,13,0.464286,35,公子丁,0,,
03021003,三击掌,03000000,4,1,93,5,0.4,0.4,10,1.0,125,王允,0,,single_scene
03021004,投军降马,03000000,6,4,137,10,0.6,0.6,29,0.644444,50,薛平贵,0,,
03021005,平贵别窑,03000000,5,3,86,3,0.666667,0.666667,3,1.0,131,薛平贵,0,,
03021006,误卯三打,03000000,6,6,137,11,0.363636,0.363636,27,0.490909,61,魏虎,0,,
03021007,探寒窑,03000000,5,1,92,5,0.4,0.4,10,1.0,121,王夫人,0,,single_scene
03021008,鸿雁捎书,03000000,2,1,5,1,1.0,1.0,0,0.0,0,王宝钏,0,,single_scene;low_speech_count
03021009,赶三关,03000000,8,5,162,9,0.555556,0.555556,20,0.555556,72,代战公主,0,,
03021010,武家坡,03000000,9,2,262,3,0.666667,0.666667,3,1.0,462,薛平贵,0,,
03021011,算军粮,03000000,4,1,84,10,0.6,0.6,45,1.0,33,王允,0,,single_scene
03021012,银空山,03000000,4,7,58,7,0.714286,0.714286,8,0.380952,26,代战公主,0,,
03021013,大登殿,03000000,6,1,103,9,1.0,1.0,28,0.777778,35,江海,0,,single_scene
03022001,风尘三侠,03000000,40,33,823,39,0.076923,0.051282,123,0.165992,144,李靖,0,,
03022002,沙叱利,03000000,16,16,382,14,0.214286,0.214286,45,0.494505,68,柳娘,0,,
03022003,古押衙,03000000,22,23,551,27,0.185185,0.185185,102,0.290598,134,王仙客,0,,
03023001,荀灌娘,03000000,17,21,477,20,0.2,0.2,79,0.415789,180,荀灌娘,0,,
03026001,坛山谷,03000000,15,30,271,26,0.115385,0.115385,70,0.215385,39,姜维,0,,
03026002,渡阴平,03000000,21,18,518,30,0.033333,0.033333,123,0.282759,114,邓艾,0,,
03026003,假投降,03000000,11,19,259,28,0.071429,0.071429,98,0.259259,108,钟会,0,,
03026004,取江油,03000000,12,10,244,24,0.041667,0.041667,70,0.253623,55,邓艾,0,,
03027001,五雷阵,03000000,13,22,238,17,0.058824,0.058824,41,0.301471,66,孙膑,0,,
03027002,白云山,03000000,11,11,141,13,0.153846,0.153846,50,0.641026,51,张良,0,,
03027004,徐庶劝友,03000000,4,2,35,3,0.666667,0.666667,3,1.0,59,诸葛亮,0,,
03027005,骂王朗,03000000,4,4,65,9,0.222222,0.222222,19,0.527778,19,诸葛亮,0,,
03027006,骂杨广,03000000,11,11,217,20,0.1,0.1,63,0.331579,41,杨广,0,,
03028001,潞安州,03000000,19,34,379,50,0.08,0.08,213,0.173878,66,哈迷蚩,0,,
03028002,小商河,03000000,5,6,72,12,0.25,0.25,28,0.424242,26,岳飞,1,众人:generic_speaker,suspicious_character_names
03028003,牛皋招亲,03000000,10,9,269,16,0.5625,0.3125,70,0.583333,96,牛皋,0,,
03028005,汤怀自刎,03000000,6,12,128,12,0.25,0.25,24,0.363636,60,汤怀,0,,
03028006,请宋灵,03000000,12,19,235,21,0.380952,0.380952,77,0.366667,66,大丞相,0,,
03029001,春秋配,03000000,50,42,1577,43,0.139535,0.139535,240,0.265781,143,李春发,0,,
03029002,打樱桃,03000000,13,9,471,7,0.857143,0.857143,20,0.952381,228,秋水,0,,
03029003,送灯,03000000,4,1,105,3,1.0,1.0,3,1.0,77,张继贤,0,,single_scene
03030001,雁门关,03000000,13,15,261,26,0.423077,0.423077,64,0.196923,147,杨延顺,0,,
03030002,雁门关,03000000,12,10,234,29,0.310345,0.310345,83,0.204433,71,杨延顺,0,,
03030003,雁门关,03000000,11,8,235,24,0.291667,0.291667,98,0.355072,43,碧莲公主,0,,
03030004,雁门关,03000000,13,10,247,26,0.423077,0.423077,100,0.307692,74,青莲公主,0,,
03030005,雁门关,03000000,10,10,232,22,0.227273,0.227273,62,0.268398,66,孟良,0,,
03030006,雁门关,03000000,12,8,206,25,0.32,0.32,122,0.406667,33,佘太君,0,,
03030007,雁门关,03000000,20,9,367,44,0.318182,0.318182,282,0.298097,60,孟怀元,0,,
03031001,扫地挂画,03000000,8,1,273,3,1.0,1.0,3,1.0,315,马忠,0,,single_scene
03031002,凤阳花鼓,03000000,10,1,284,3,1.0,1.0,3,1.0,327,卖艺人,0,,single_scene
03031004,顶花砖,03000000,7,1,238,4,0.75,0.75,6,1.0,225,常天保,0,,single_scene
03031005,双摇会,03000000,10,2,344,6,1.0,1.0,13,0.866667,174,大奶奶,0,,
03031006,打面缸,03000000,10,2,361,11,0.454545,0.454545,49,0.890909,184,大老爷,0,,
03031007,小过年,03000000,7,2,242,10,0.4,0.4,31,0.688889,158,王小,0,,
03031008,十八扯,03000000,9,1,231,2,1.0,1.0,1,1.0,405,孔怀,0,,single_scene
03033001,取洛阳,03000000,12,13,307,18,0.277778,0.277778,48,0.313725,122,马武,0,,
03033004,过巴州,03000000,8,11,191,8,0.375,0.375,21,0.75,107,张飞,0,,
03033005,司马师逼宫,03000000,8,4,199,9,0.555556,0.555556,24,0.666667,105,司马师,0,,
03033006,枣阳山,03000000,4,4,43,5,0.4,0.4,9,0.9,51,单雄信,0,,
03033007,打龙棚,03000000,9,1,234,7,0.571429,0.571429,21,1.0,201,郑子明,0,,single_scene
03034001,孟母断机,03000000,2,1,30,2,0.5,0.5,1,1.0,57,孟母,0,,single_scene
03034002,孝感天,03000000,21,16,351,22,0.227273,0.227273,76,0.329004,100,郑庄公,0,,
03034003,漂母饭信,03000000,5,4,65,7,0.285714,0.285714,11,0.52381,59,漂母,0,,
03034004,陵母伏剑,03000000,13,17,261,20,0.05,0.05,82,0.431579,61,王陵,0,,
03034005,钓金龟,03000000,26,26,693,42,0.119048,0.119048,134,0.155633,347,张义,1,众人:generic_speaker,suspicious_character_names
03034006,太君辞朝,03000000,5,4,94,11,0.181818,0.181818,38,0.690909,68,宋仁宗,0,,
03037001,金瓶女,03000000,25,29,645,31,0.064516,0.064516,119,0.255914,89,李夫人,0,,
03037002,盗红绡,03000000,17,14,416,13,0.307692,0.307692,44,0.564103,139,崔庆,0,,
03037003,陈圆圆,03000000,18,15,458,28,0.071429,0.035714,84,0.222222,162,吴三桂,0,,
03038001,圯桥三进履,03000000,11,17,204,19,0.210526,0.157895,35,0.204678,70,张良,0,,
03038002,黄金印,03000000,19,14,392,26,0.230769,0.230769,104,0.32,69,韩信,0,,
03038003,秋生造律,03000000,30,34,724,49,0.122449,0.122449,195,0.165816,142,萧何,0,,
03039001,救雪艳,03000000,16,12,387,22,0.181818,0.181818,65,0.281385,83,莫怀古,0,,
03039002,一捧雪,03000000,14,9,385,17,0.352941,0.352941,54,0.397059,139,莫成,0,,
03039004,傅氏发配,03000000,2,1,35,4,0.25,0.25,6,1.0,43,傅氏,0,,single_scene
03039005,雪杯圆,03000000,11,7,257,12,0.416667,0.416667,35,0.530303,91,莫怀古,0,,
03039006,收雪艳,03000000,11,11,271,23,0.173913,0.173913,54,0.213439,57,莫怀古,0,,
03039007,祭雪艳,03000000,9,8,203,16,0.3125,0.3125,50,0.416667,77,戚继光,0,,
03040001,双玉镯,03000000,33,1,872,35,0.257143,0.257143,595,1.0,163,孙玉姣,0,,single_scene
03040002,法门寺,03000000,22,10,684,21,0.666667,0.666667,119,0.566667,443,刘瑾,0,,
03040003,刘瑾逛花园,03000000,3,1,70,3,0.666667,0.666667,3,1.0,135,贾桂,0,,single_scene
03041001,飞将军,03000000,7,7,144,18,0.111111,0.111111,56,0.366013,34,李广,1,众人:generic_speaker,suspicious_character_names
03041002,投笔封侯,03000000,21,34,502,52,0.019231,0.0,188,0.14178,79,班超,0,,
03041003,玉门关,03000000,6,5,102,12,0.25,0.25,37,0.560606,59,班超,0,,
03041004,周瑜,03000000,18,17,441,27,0.259259,0.259259,113,0.321937,85,乔玄,0,,
03041005,战山,03000000,6,4,118,4,0.5,0.5,3,0.5,214,罗成,1,众人:generic_speaker,suspicious_character_names
03041006,小显,03000000,2,2,28,7,0.142857,0.142857,13,0.619048,13,罗成,0,,
03041007,双合印,03000000,25,19,783,23,0.304348,0.217391,99,0.391304,160,董洪,0,,
03042001,父子圆,03000000,17,16,379,18,0.111111,0.111111,65,0.424837,186,伍辛,0,,
03042002,卧虎山,03000000,11,12,225,12,0.166667,0.166667,30,0.454545,84,伍员,0,,
03042003,明末遗恨,03000000,26,23,640,40,0.325,0.325,198,0.253846,187,崇祯,0,,
03042004,史可法,03000000,13,17,288,25,0.04,0.04,103,0.343333,69,史可法,0,,
03042005,明末孤忠,03000000,12,18,263,22,0.045455,0.045455,80,0.34632,55,郑成功,1,众人:generic_speaker,suspicious_character_names
03043003,涿州判,03000000,23,12,748,33,0.121212,0.121212,144,0.272727,160,李三旺,0,,
03044002,宁国府,03000000,28,24,652,34,0.088235,0.088235,116,0.206774,126,朱亮祖,0,,
03044003,火烧百凉楼,03000000,11,18,226,30,0.133333,0.133333,154,0.354023,32,朱元龙,1,众人:generic_speaker,suspicious_character_names
03044004,火烧百凉楼,03000000,9,17,153,19,0.263158,0.263158,63,0.368421,35,朱元龙,1,众人:generic_speaker,suspicious_character_names
